,depth,table,x,y,z,price,carat,cut,color,clarity,city
35842,61.5,60.0,4.34,4.31,2.66,698,0.31,Premium,G,VS2,Surat
35843,59.8,61.0,4.82,4.78,2.87,1061,0.41,Premium,G,VS2,Surat
35844,62.0,58.0,5.21,5.18,3.22,1607,0.53,Premium,G,VS2,Surat
35845,62.6,57.0,4.32,4.3,2.7,698,0.31,Premium,G,VS2,Surat
35846,60.5,56.0,6.71,6.64,4.04,6471,1.07,Premium,G,VS2,Surat
35847,62.1,58.0,5.68,5.63,3.51,2479,0.7,Premium,G,VS2,Surat
35848,60.8,61.0,4.34,4.31,2.63,675,0.3,Premium,G,VS2,Surat
35849,60.3,58.0,7.13,7.1,4.29,9296,1.31,Premium,G,VS2,Surat
35850,60.6,59.0,4.85,4.78,2.92,1087,0.42,Premium,G,VS2,Surat
35851,62.6,59.0,6.39,6.43,4.01,5978,1.02,Premium,G,VS2,Surat
35852,59.4,59.0,6.75,6.68,3.99,6532,1.08,Premium,G,VS2,Surat
35853,62.8,61.0,4.67,4.63,2.92,1035,0.4,Premium,G,VS2,Surat
35854,60.6,58.0,4.9,4.96,2.99,828,0.44,Premium,G,VS2,Surat
35855,59.4,59.0,5.79,5.76,3.43,2657,0.7,Premium,G,VS2,Surat
35856,59.3,59.0,4.71,4.74,2.8,766,0.38,Premium,G,VS2,Surat
35857,61.8,58.0,6.84,6.91,4.25,8213,1.22,Premium,G,VS2,Surat
35858,62.1,61.0,6.74,6.68,4.17,7728,1.2,Premium,G,VS2,Surat
35859,61.1,58.0,7.42,7.38,4.45,13828,1.51,Premium,G,VS2,Surat
35860,62.1,54.0,6.5,6.36,3.99,6108,1.01,Premium,G,VS2,Surat
35861,60.1,59.0,6.59,6.56,3.95,6709,1.04,Premium,G,VS2,Surat
35862,62.5,60.0,6.37,6.31,3.96,5620,1.01,Premium,G,VS2,Surat
35863,62.2,59.0,7.45,7.48,4.64,11489,1.6,Premium,G,VS2,Surat
35864,59.0,58.0,7.8,7.85,4.62,15797,1.7,Premium,G,VS2,Surat
35865,61.2,58.0,6.81,6.91,4.2,7729,1.22,Premium,G,VS2,Surat
35866,61.2,59.0,4.4,4.36,2.68,605,0.31,Premium,G,VS2,Surat
35867,61.2,58.0,4.9,4.84,2.98,1113,0.43,Premium,G,VS2,Surat
35868,62.4,57.0,5.11,5.09,3.18,1546,0.51,Premium,G,VS2,Surat
35869,62.6,58.0,5.18,5.11,3.22,1607,0.53,Premium,G,VS2,Surat
35870,60.6,58.0,4.88,4.83,2.94,1087,0.42,Premium,G,VS2,Surat
35871,62.8,59.0,7.04,7.01,4.41,9471,1.35,Premium,G,VS2,Surat
35872,62.5,58.0,6.47,6.43,4.03,6290,1.04,Premium,G,VS2,Surat
35873,60.4,58.0,7.38,7.43,4.47,11480,1.51,Premium,G,VS2,Surat
35874,62.7,57.0,6.67,6.61,4.16,6379,1.13,Premium,G,VS2,Surat
35875,61.0,59.0,5.03,5.0,3.06,1116,0.47,Premium,G,VS2,Surat
35876,60.6,58.0,6.65,6.71,4.05,6777,1.08,Very Good,G,VS2,Surat
35877,61.5,57.0,5.69,5.73,3.51,2543,0.71,Very Good,G,VS2,Surat
35878,62.4,58.0,6.42,6.4,4.0,6019,1.01,Very Good,G,VS2,Surat
35879,63.1,58.0,4.35,4.3,2.73,698,0.31,Very Good,G,VS2,Surat
35880,63.1,54.0,5.64,5.7,3.58,2574,0.71,Very Good,G,VS2,Surat
35881,63.3,56.0,5.67,5.74,3.61,2549,0.71,Very Good,G,VS2,Surat
35882,61.8,56.0,6.47,6.5,4.01,6177,1.04,Very Good,G,VS2,Surat
35883,61.9,56.0,7.28,7.39,4.54,13161,1.52,Very Good,G,VS2,Surat
35884,63.4,58.0,5.63,5.57,3.55,2338,0.7,Very Good,G,VS2,Surat
35885,63.3,57.0,6.88,6.93,4.37,8040,1.26,Very Good,G,VS2,Surat
35886,62.0,55.0,6.8,6.84,4.23,7318,1.2,Very Good,G,VS2,Surat
35887,63.3,56.0,5.3,5.25,3.34,1641,0.57,Very Good,G,VS2,Surat
35888,62.4,59.0,4.33,4.36,2.71,561,0.32,Very Good,G,VS2,Surat
35889,61.9,56.0,4.36,4.39,2.71,576,0.32,Very Good,G,VS2,Surat
35890,59.6,61.0,6.2,6.25,3.71,4093,0.9,Very Good,G,VS2,Surat
35891,63.2,56.0,6.82,6.75,4.29,8491,1.2,Very Good,G,VS2,Surat
35892,59.8,58.0,5.92,5.96,3.55,2726,0.76,Very Good,G,VS2,Surat
35893,63.4,58.0,5.23,5.28,3.33,1590,0.56,Very Good,G,VS2,Surat
35894,63.0,59.0,7.3,7.36,4.62,11708,1.54,Very Good,G,VS2,Surat
35895,60.1,58.0,6.64,6.67,4.0,6212,1.06,Very Good,G,VS2,Surat
35896,61.0,56.0,4.81,4.83,2.94,827,0.41,Very Good,G,VS2,Surat
35897,62.4,56.0,7.26,7.36,4.56,11093,1.52,Very Good,G,VS2,Surat
35898,61.7,55.0,6.5,6.56,4.03,5917,1.05,Very Good,G,VS2,Surat
35899,59.6,58.0,7.59,7.69,4.55,13037,1.58,Very Good,G,VS2,Surat
35900,60.2,60.0,4.54,4.6,2.75,658,0.35,Very Good,G,VS2,Surat
35901,61.9,57.0,4.05,4.08,2.51,407,0.25,Very Good,G,VS2,Surat
35902,62.9,56.0,4.28,4.34,2.71,544,0.31,Very Good,G,VS2,Surat
35903,63.1,56.0,6.14,6.04,3.84,4309,0.9,Very Good,G,VS2,Surat
35904,58.3,63.0,6.0,6.05,3.51,2896,0.77,Very Good,G,VS2,Surat
35905,63.1,57.0,4.47,4.43,2.81,765,0.34,Very Good,G,VS2,Surat
35906,62.9,57.0,5.06,5.12,3.2,1438,0.51,Very Good,G,VS2,Surat
35907,62.3,57.0,6.43,6.51,4.03,6036,1.03,Very Good,G,VS2,Surat
35908,61.9,56.0,6.17,6.23,3.84,4269,0.9,Very Good,G,VS2,Surat
35909,62.1,59.0,5.68,5.73,3.54,2966,0.73,Very Good,G,VS2,Surat
35910,60.0,55.0,6.41,6.52,3.88,5385,1.0,Very Good,G,VS2,Surat
35911,62.3,63.0,5.7,5.64,3.53,2335,0.71,Very Good,G,VS2,Surat
35912,58.7,58.0,7.11,7.27,4.22,8684,1.29,Very Good,G,VS2,Surat
35913,61.1,57.0,6.01,6.07,3.69,2929,0.8,Very Good,G,VS2,Surat
35914,61.1,57.0,5.4,5.43,3.31,1664,0.59,Very Good,G,VS2,Surat
35915,60.9,58.0,5.34,5.36,3.26,1580,0.56,Very Good,G,VS2,Surat
35916,63.2,60.0,6.53,6.44,4.1,6096,1.08,Very Good,G,VS2,Surat
35917,63.1,58.0,6.39,6.31,4.01,5723,1.0,Very Good,G,VS2,Surat
35918,62.4,62.0,5.07,5.09,3.17,1438,0.51,Very Good,G,VS2,Surat
35919,62.8,60.0,4.55,4.59,2.87,649,0.37,Very Good,G,VS2,Surat
35920,66.1,61.0,6.08,5.99,3.99,4838,1.0,Fair,G,VS2,Surat
35921,67.6,58.0,7.65,7.61,5.16,18515,2.0,Fair,G,VS2,Surat
35922,60.1,65.0,5.91,5.81,3.52,2401,0.73,Fair,G,VS2,Surat
35923,64.1,56.0,5.64,5.6,3.6,2258,0.71,Good,G,VS2,Surat
35924,59.9,57.0,6.45,6.51,3.88,5667,1.0,Good,G,VS2,Surat
35925,63.6,56.0,4.29,4.26,2.72,698,0.31,Good,G,VS2,Surat
35926,64.2,58.0,5.62,5.59,3.6,2623,0.71,Good,G,VS2,Surat
35927,60.8,56.0,6.14,6.19,3.75,4210,0.9,Good,G,VS2,Surat
35928,63.3,57.0,5.09,5.11,3.23,1349,0.52,Good,G,VS2,Surat
35929,58.9,61.0,6.46,6.55,3.83,5756,1.01,Good,G,VS2,Surat
35930,62.7,60.0,6.27,6.32,3.95,6126,1.01,Good,G,VS2,Surat
35931,64.4,62.0,5.97,6.02,3.86,4135,0.9,Good,G,VS2,Surat
35932,58.8,62.0,4.68,4.71,2.76,771,0.38,Good,G,VS2,Surat
35933,63.3,54.0,4.36,4.39,2.77,561,0.32,Good,G,VS2,Surat
35934,63.2,64.0,6.34,6.28,3.99,5538,1.01,Good,G,VS2,Surat
35935,59.9,61.0,5.48,5.6,3.32,1668,0.61,Good,G,VS2,Surat
35936,63.2,56.0,7.49,7.61,4.77,15091,1.66,Good,G,VS2,Surat
35937,63.4,53.0,5.72,5.79,3.64,2311,0.72,Good,G,VS2,Surat
35938,63.6,58.0,6.12,6.08,3.88,4194,0.9,Good,G,VS2,Surat
35939,63.2,58.0,4.28,4.3,2.71,507,0.31,Good,G,VS2,Surat
35940,63.1,58.0,4.3,4.35,2.73,544,0.31,Good,G,VS2,Surat
35941,63.7,57.0,6.32,6.28,4.01,5484,1.0,Good,G,VS2,Surat
35942,63.1,59.0,6.45,6.48,4.08,6212,1.06,Good,G,VS2,Surat
35943,61.8,60.7,4.8,4.84,2.99,891,0.43,Good,G,VS2,Surat
35944,63.5,59.0,6.23,6.33,3.99,5860,1.0,Good,G,VS2,Surat
35945,58.9,61.0,5.81,5.84,3.43,2649,0.71,Good,G,VS2,Surat
35946,65.4,59.0,4.79,4.88,3.16,1088,0.48,Good,G,VS2,Surat
35947,61.7,55.0,5.94,5.89,3.65,3184,0.78,Ideal,G,VS2,Surat
35948,62.8,57.0,7.65,7.58,4.78,12830,1.72,Ideal,G,VS2,Surat
35949,62.0,55.0,6.91,6.83,4.26,8067,1.22,Ideal,G,VS2,Surat
35950,61.8,57.0,4.38,4.42,2.72,561,0.32,Ideal,G,VS2,Surat
35951,61.6,57.0,4.39,4.41,2.71,561,0.32,Ideal,G,VS2,Surat
35952,62.3,56.0,7.28,7.2,4.51,10302,1.46,Ideal,G,VS2,Surat
35953,62.4,57.0,6.47,6.36,4.0,5346,1.02,Ideal,G,VS2,Surat
35954,60.3,57.0,4.43,4.46,2.68,561,0.32,Ideal,G,VS2,Surat
35955,62.3,56.0,6.38,6.36,3.97,5824,1.0,Ideal,G,VS2,Surat
35956,61.8,55.0,6.57,6.63,4.08,6931,1.08,Ideal,G,VS2,Surat
35957,61.7,56.0,7.2,7.25,4.46,10311,1.4,Ideal,G,VS2,Surat
35958,61.8,56.0,5.21,5.18,3.21,1607,0.53,Ideal,G,VS2,Surat
35959,61.8,55.0,4.43,4.41,2.73,720,0.32,Ideal,G,VS2,Surat
35960,62.0,56.0,4.47,4.5,2.78,596,0.34,Ideal,G,VS2,Surat
35961,61.5,57.0,6.49,6.45,3.98,6516,1.01,Ideal,G,VS2,Surat
35962,61.4,55.0,4.19,4.21,2.58,459,0.27,Ideal,G,VS2,Surat
35963,62.0,57.0,4.37,4.34,2.7,698,0.31,Ideal,G,VS2,Surat
35964,62.4,54.0,4.81,4.78,2.99,1061,0.41,Ideal,G,VS2,Surat
35965,61.6,57.0,4.41,4.39,2.71,720,0.32,Ideal,G,VS2,Surat
35966,61.7,55.0,5.86,5.91,3.63,3114,0.76,Ideal,G,VS2,Surat
35967,62.6,57.0,6.14,6.2,3.86,4269,0.9,Ideal,G,VS2,Surat
35968,60.8,57.0,4.85,4.82,2.94,1087,0.42,Ideal,G,VS2,Surat
35969,62.6,56.0,6.41,6.44,4.02,6964,1.01,Ideal,G,VS2,Surat
35970,61.4,55.0,6.48,6.51,3.99,6499,1.02,Ideal,G,VS2,Surat
35971,61.4,57.0,6.5,6.53,4.0,6177,1.04,Ideal,G,VS2,Surat
35972,62.4,55.0,4.76,4.73,2.96,1061,0.41,Ideal,G,VS2,Surat
35973,61.3,57.0,4.64,4.6,2.83,833,0.37,Ideal,G,VS2,Surat
35974,60.1,55.0,6.53,6.58,3.94,6512,1.01,Ideal,G,VS2,Surat
35975,61.7,56.0,6.19,6.26,3.84,4773,0.9,Ideal,G,VS2,Surat
35976,61.7,55.0,5.38,5.41,3.33,2159,0.59,Ideal,G,VS2,Surat
35977,61.9,56.0,5.34,5.38,3.32,1636,0.58,Ideal,G,VS2,Surat
35978,61.9,56.0,7.05,7.08,4.37,8922,1.31,Ideal,G,VS2,Surat
35979,61.9,55.0,6.55,6.57,4.06,7275,1.07,Ideal,G,VS2,Surat
35980,61.7,57.0,4.33,4.36,2.68,544,0.31,Ideal,G,VS2,Surat
35981,61.9,57.0,4.26,4.3,2.65,984,0.3,Ideal,G,VS2,Surat
35982,60.6,57.0,4.7,4.73,2.86,955,0.38,Ideal,G,VS2,Surat
35983,62.5,57.0,6.43,6.4,4.01,6019,1.01,Ideal,G,VS2,Surat
35984,61.6,56.0,4.82,4.83,2.97,847,0.42,Ideal,G,VS2,Surat
35985,60.9,58.0,4.76,4.79,2.91,825,0.4,Ideal,G,VS2,Surat
35986,62.3,56.0,6.37,6.41,3.98,5887,1.0,Ideal,G,VS2,Surat
35987,61.4,56.0,4.39,4.37,2.69,720,0.32,Ideal,G,VS2,Surat
35988,62.6,57.0,7.19,7.15,4.49,10735,1.42,Ideal,G,VS2,Surat
35989,62.2,54.0,5.27,5.28,3.28,1588,0.55,Ideal,G,VS2,Surat
35990,61.6,54.0,4.17,4.2,2.58,490,0.27,Ideal,G,VS2,Surat
35991,61.7,57.0,5.77,5.8,3.57,2383,0.72,Ideal,G,VS2,Surat
35992,62.3,57.0,4.43,4.4,2.75,743,0.33,Ideal,G,VS2,Surat
35993,62.6,58.0,6.43,6.39,4.01,5915,1.02,Ideal,G,VS2,Surat
35994,62.1,55.0,4.46,4.49,2.78,596,0.34,Ideal,G,VS2,Surat
35995,62.5,56.0,5.2,5.17,3.24,1607,0.53,Ideal,G,VS2,Surat
35996,62.6,54.0,5.32,5.38,3.35,1664,0.59,Ideal,G,VS2,Surat
35997,61.6,54.0,4.81,4.84,2.97,900,0.41,Ideal,G,VS2,Surat
35998,61.4,57.0,6.53,6.5,4.0,6290,1.04,Ideal,G,VS2,Surat
35999,62.3,57.0,4.71,4.7,2.93,1035,0.4,Ideal,G,VS2,Surat
36000,61.4,57.0,4.51,4.48,2.76,765,0.34,Ideal,G,VS2,Surat
36001,62.5,57.0,4.41,4.39,2.75,743,0.33,Ideal,G,VS2,Surat
36002,61.7,55.0,4.35,4.37,2.69,544,0.31,Ideal,G,VS2,Surat
36003,61.2,55.0,5.4,5.45,3.32,1558,0.58,Ideal,G,VS2,Surat
36004,61.3,55.0,5.82,5.89,3.59,2604,0.74,Ideal,G,VS2,Surat
36005,61.9,55.0,7.04,7.01,4.35,9225,1.3,Ideal,G,VS2,Surat
36006,61.3,56.0,6.81,6.79,4.17,7548,1.17,Ideal,G,VS2,Surat
36007,61.9,57.0,7.65,7.61,4.72,14593,1.65,Ideal,G,VS2,Surat
36008,61.5,57.0,4.4,4.41,2.71,561,0.32,Ideal,G,VS2,Surat
36009,62.5,54.0,4.72,4.75,2.96,792,0.4,Ideal,G,VS2,Surat
36010,61.2,56.0,5.19,5.22,3.19,1577,0.53,Ideal,G,VS2,Surat
36011,61.4,57.0,4.48,4.51,2.76,596,0.34,Ideal,G,VS2,Surat
36012,61.6,55.0,4.46,4.43,2.74,743,0.33,Ideal,G,VS2,Surat
36013,62.1,57.0,6.63,6.6,4.11,6322,1.12,Ideal,G,VS2,Surat
36014,61.9,56.0,6.41,6.45,3.98,6439,1.01,Ideal,G,VS2,Surat
36015,61.7,56.0,5.89,5.94,3.65,3613,0.78,Ideal,G,VS2,Surat
36016,62.5,57.0,4.39,4.41,2.75,579,0.33,Ideal,G,VS2,Surat
36017,61.1,57.0,5.29,5.31,3.24,1833,0.55,Ideal,G,VS2,Surat
36018,62.9,56.0,5.7,5.65,3.57,2375,0.7,Ideal,G,VS2,Surat
36019,62.5,56.0,6.57,6.54,4.1,6530,1.08,Ideal,G,VS2,Surat
36020,61.5,57.0,4.41,4.4,2.71,720,0.32,Ideal,G,VS2,Surat
36021,62.7,57.0,5.12,5.05,3.19,1546,0.51,Ideal,G,VS2,Surat
36022,60.9,57.0,5.25,5.26,3.2,1598,0.53,Ideal,G,VS2,Surat
36023,62.7,55.0,6.53,6.49,4.08,6411,1.06,Ideal,G,VS2,Surat
36024,61.5,56.0,4.16,4.18,2.56,490,0.27,Ideal,G,VS2,Surat
36025,62.5,54.0,4.75,4.78,2.98,827,0.41,Ideal,G,VS2,Surat
36026,61.4,55.0,6.15,6.17,3.78,4553,0.87,Ideal,G,VS2,Surat
36027,62.1,56.0,5.31,5.29,3.29,1698,0.56,Ideal,G,VS2,Surat
36028,62.4,57.0,4.46,4.48,2.79,517,0.34,Ideal,G,VS2,Surat
36029,61.8,54.0,4.34,4.37,2.69,545,0.3,Ideal,G,VS2,Surat
36030,62.1,55.0,7.64,7.59,4.73,10838,1.68,Ideal,G,VS2,Surat
36031,61.8,58.0,5.23,5.26,3.24,1659,0.55,Ideal,G,VS2,Surat
36032,62.4,59.0,4.7,4.72,2.94,982,0.4,Premium,D,VS2,Surat
36033,59.8,61.0,6.61,6.54,3.93,6909,1.02,Premium,D,VS2,Surat
36034,61.5,58.0,7.51,7.48,4.61,16137,1.55,Premium,D,VS2,Surat
36035,61.8,58.0,5.84,5.81,3.6,3291,0.77,Premium,D,VS2,Surat
36036,61.7,60.0,3.77,3.72,2.31,367,0.2,Premium,D,VS2,Surat
36037,60.9,58.0,4.67,4.63,2.83,998,0.38,Premium,D,VS2,Surat
36038,61.9,62.0,5.12,5.09,3.16,1812,0.51,Premium,D,VS2,Surat
36039,61.2,59.0,5.74,5.69,3.5,2824,0.71,Premium,D,VS2,Surat
36040,61.6,56.0,5.24,5.18,3.21,1627,0.54,Premium,D,VS2,Surat
36041,60.2,58.0,5.26,5.23,3.16,1904,0.53,Premium,D,VS2,Surat
36042,60.0,59.0,6.67,6.6,3.98,6209,1.1,Premium,D,VS2,Surat
36043,60.9,58.0,4.35,4.32,2.64,911,0.3,Premium,D,VS2,Surat
36044,59.9,58.0,5.29,5.26,3.16,1825,0.53,Premium,D,VS2,Surat
36045,61.0,60.0,4.33,4.29,2.63,911,0.3,Premium,D,VS2,Surat
36046,61.2,59.0,5.91,5.86,3.6,3428,0.77,Premium,D,VS2,Surat
36047,62.7,59.0,5.05,5.09,3.18,1716,0.51,Premium,D,VS2,Surat
36048,61.7,59.0,4.72,4.75,2.92,982,0.4,Premium,D,VS2,Surat
36049,61.2,58.0,4.41,4.44,2.71,781,0.33,Premium,D,VS2,Surat
36050,60.2,59.0,4.92,4.88,2.95,1129,0.43,Premium,D,VS2,Surat
36051,62.0,58.0,4.56,4.54,2.82,1063,0.35,Premium,D,VS2,Surat
36052,62.4,59.0,4.72,4.7,2.94,1050,0.4,Premium,D,VS2,Surat
36053,59.6,60.0,6.57,6.52,3.9,6868,1.0,Premium,D,VS2,Surat
36054,58.0,62.0,5.87,5.78,3.38,2773,0.7,Premium,D,VS2,Surat
36055,61.7,59.0,4.43,4.38,2.72,972,0.32,Premium,D,VS2,Surat
36056,59.3,59.0,7.54,7.61,4.49,16736,1.54,Premium,D,VS2,Surat
36057,61.7,60.0,5.32,5.28,3.27,2047,0.57,Premium,D,VS2,Surat
36058,63.0,57.0,6.62,6.55,4.15,7587,1.12,Premium,D,VS2,Surat
36059,60.9,57.0,5.71,5.69,3.47,2909,0.7,Premium,D,VS2,Surat
36060,58.0,59.0,6.0,5.93,3.46,3294,0.74,Premium,D,VS2,Surat
36061,60.4,59.0,4.35,4.33,2.62,911,0.3,Premium,D,VS2,Surat
36062,61.0,59.0,4.61,4.57,2.8,1094,0.36,Premium,D,VS2,Surat
36063,61.6,59.0,4.66,4.62,2.86,998,0.38,Premium,D,VS2,Surat
36064,61.0,58.0,4.34,4.32,2.64,911,0.3,Premium,D,VS2,Surat
36065,62.8,56.0,5.67,5.7,3.57,3045,0.71,Very Good,D,VS2,Surat
36066,60.6,56.0,5.22,5.25,3.17,1822,0.52,Very Good,D,VS2,Surat
36067,59.3,58.0,4.8,4.85,2.86,850,0.4,Very Good,D,VS2,Surat
36068,62.3,57.0,6.41,6.47,4.01,6597,1.02,Very Good,D,VS2,Surat
36069,59.8,58.0,5.9,5.94,3.54,3476,0.74,Very Good,D,VS2,Surat
36070,63.1,57.0,5.86,5.83,3.69,3428,0.77,Very Good,D,VS2,Surat
36071,62.8,58.0,4.73,4.76,2.98,779,0.41,Very Good,D,VS2,Surat
36072,62.2,60.0,5.2,5.25,3.25,1796,0.55,Very Good,D,VS2,Surat
36073,63.0,57.0,4.06,4.1,2.57,419,0.27,Very Good,D,VS2,Surat
36074,63.1,58.0,5.13,5.08,3.22,1793,0.51,Very Good,D,VS2,Surat
36075,62.6,58.0,5.67,5.7,3.56,3053,0.7,Very Good,D,VS2,Surat
36076,60.8,59.0,4.13,4.16,2.52,403,0.26,Very Good,D,VS2,Surat
36077,61.0,58.0,4.7,4.75,2.88,847,0.38,Very Good,D,VS2,Surat
36078,62.8,54.0,4.43,4.46,2.79,781,0.33,Very Good,D,VS2,Surat
36079,64.4,52.0,4.63,4.68,3.0,915,0.4,Very Good,D,VS2,Surat
36080,63.0,56.0,5.61,5.69,3.56,2960,0.7,Very Good,D,VS2,Surat
36081,63.3,57.0,5.08,5.06,3.21,1819,0.5,Very Good,D,VS2,Surat
36082,63.1,58.0,3.91,3.95,2.48,402,0.23,Very Good,D,VS2,Surat
36083,62.7,59.0,6.13,6.16,3.85,4720,0.91,Very Good,D,VS2,Surat
36084,62.8,57.0,6.33,6.4,4.0,7278,1.01,Very Good,D,VS2,Surat
36085,59.8,60.0,6.46,6.49,3.87,7281,1.0,Very Good,D,VS2,Surat
36086,61.6,58.0,3.96,3.99,2.45,402,0.23,Very Good,D,VS2,Surat
36087,62.8,58.0,5.11,5.14,3.22,1749,0.52,Very Good,D,VS2,Surat
36088,63.1,54.0,6.44,6.53,4.09,7679,1.04,Very Good,D,VS2,Surat
36089,62.9,59.0,4.36,4.39,2.75,657,0.32,Very Good,D,VS2,Surat
36090,63.0,57.0,5.67,5.7,3.58,3033,0.71,Very Good,D,VS2,Surat
36091,60.5,61.0,3.96,3.97,2.4,357,0.23,Very Good,D,VS2,Surat
36092,61.9,59.0,6.35,6.44,3.96,7422,1.01,Very Good,D,VS2,Surat
36093,63.5,57.0,6.37,6.32,4.03,6776,1.0,Very Good,D,VS2,Surat
36094,63.5,57.0,5.13,5.08,3.24,1828,0.52,Very Good,D,VS2,Surat
36095,60.3,60.0,4.28,4.31,2.59,710,0.3,Very Good,D,VS2,Surat
36096,65.2,57.0,6.23,6.19,4.05,6081,1.01,Fair,D,VS2,Surat
36097,65.1,63.0,6.02,6.0,3.91,4439,0.91,Fair,D,VS2,Surat
36098,57.7,61.0,6.34,6.32,3.65,4717,0.9,Good,D,VS2,Surat
36099,63.7,61.0,4.81,4.73,3.04,1197,0.45,Good,D,VS2,Surat
36100,64.0,58.0,6.3,6.24,4.01,6176,1.01,Good,D,VS2,Surat
36101,63.7,56.0,5.05,5.09,3.23,1635,0.5,Good,D,VS2,Surat
36102,62.1,64.0,6.38,6.35,3.95,5174,1.0,Good,D,VS2,Surat
36103,63.6,56.0,6.38,6.27,4.02,5645,1.0,Good,D,VS2,Surat
36104,62.1,59.0,6.28,6.35,3.92,6998,1.01,Good,D,VS2,Surat
36105,63.6,56.0,4.26,4.32,2.73,567,0.31,Good,D,VS2,Surat
36106,62.1,56.0,4.43,4.39,2.74,972,0.32,Ideal,D,VS2,Surat
36107,62.4,57.0,4.38,4.34,2.72,972,0.32,Ideal,D,VS2,Surat
36108,62.6,55.0,5.71,5.76,3.59,3735,0.73,Ideal,D,VS2,Surat
36109,61.3,56.0,5.87,5.9,3.61,3442,0.77,Ideal,D,VS2,Surat
36110,62.2,56.0,4.32,4.33,2.69,734,0.31,Ideal,D,VS2,Surat
36111,61.1,56.0,4.32,4.36,2.65,710,0.3,Ideal,D,VS2,Surat
36112,61.8,55.0,5.16,5.1,3.17,1882,0.51,Ideal,D,VS2,Surat
36113,61.8,55.0,4.32,4.35,2.68,606,0.3,Ideal,D,VS2,Surat
36114,61.2,56.0,5.49,5.52,3.37,2243,0.62,Ideal,D,VS2,Surat
36115,62.1,57.0,5.13,5.17,3.2,1774,0.52,Ideal,D,VS2,Surat
36116,62.2,54.0,4.73,4.76,2.95,891,0.4,Ideal,D,VS2,Surat
36117,62.8,53.5,7.27,7.33,4.58,15996,1.5,Ideal,D,VS2,Surat
36118,61.8,55.0,5.16,5.19,3.2,1822,0.52,Ideal,D,VS2,Surat
36119,61.9,55.0,4.5,4.54,2.8,829,0.35,Ideal,D,VS2,Surat
36120,62.1,55.0,4.46,4.49,2.78,805,0.34,Ideal,D,VS2,Surat
36121,61.1,55.0,5.6,5.56,3.41,2106,0.63,Ideal,D,VS2,Surat
36122,62.0,55.0,4.47,4.53,2.79,829,0.35,Ideal,D,VS2,Surat
36123,60.3,55.0,4.52,4.5,2.72,855,0.33,Ideal,D,VS2,Surat
36124,62.5,54.0,6.6,6.53,4.1,6981,1.06,Ideal,D,VS2,Surat
36125,61.8,55.0,4.41,4.43,2.73,657,0.32,Ideal,D,VS2,Surat
36126,60.6,56.0,4.54,4.57,2.76,829,0.35,Ideal,D,VS2,Surat
36127,61.8,56.0,4.84,4.8,2.98,1103,0.42,Ideal,D,VS2,Surat
36128,62.2,54.0,4.31,4.34,2.69,734,0.31,Ideal,D,VS2,Surat
36129,61.4,58.0,4.29,4.31,2.64,670,0.3,Ideal,D,VS2,Surat
36130,62.0,55.0,4.37,4.41,2.72,758,0.32,Ideal,D,VS2,Surat
36131,61.8,56.0,5.84,5.9,3.63,3721,0.77,Ideal,D,VS2,Surat
36132,58.5,58.0,5.42,5.39,3.16,2079,0.55,Ideal,D,VS2,Surat
36133,61.9,55.0,4.54,4.5,2.8,1063,0.35,Ideal,D,VS2,Surat
36134,62.1,56.0,4.47,4.42,2.76,1002,0.33,Ideal,D,VS2,Surat
36135,61.1,56.0,5.3,5.33,3.25,1963,0.56,Ideal,D,VS2,Surat
36136,61.5,56.0,4.37,4.41,2.7,734,0.31,Ideal,D,VS2,Surat
36137,61.4,57.0,5.73,5.77,3.53,3222,0.71,Ideal,D,VS2,Surat
36138,62.1,58.0,6.4,6.42,3.98,8119,1.01,Ideal,D,VS2,Surat
36139,61.8,55.0,4.27,4.3,2.65,736,0.3,Ideal,D,VS2,Surat
36140,62.0,55.0,4.33,4.35,2.69,734,0.31,Ideal,D,VS2,Surat
36141,61.2,57.0,5.69,5.75,3.5,3788,0.7,Ideal,D,VS2,Surat
36142,62.6,57.0,5.18,5.24,3.26,1892,0.54,Ideal,D,VS2,Surat
36143,62.6,56.0,4.36,4.33,2.72,942,0.31,Ideal,D,VS2,Surat
36144,61.9,56.0,4.42,4.44,2.74,781,0.33,Ideal,D,VS2,Surat
36145,62.6,56.0,5.14,5.18,3.23,1857,0.53,Ideal,D,VS2,Surat
36146,62.5,55.0,5.74,5.71,3.58,3161,0.71,Ideal,D,VS2,Surat
36147,62.5,54.0,4.32,4.29,2.69,911,0.3,Ideal,D,VS2,Surat
36148,61.6,57.0,5.19,5.14,3.18,2056,0.51,Ideal,D,VS2,Surat
36149,62.1,54.0,4.33,4.37,2.7,734,0.31,Ideal,D,VS2,Surat
36150,61.8,55.0,5.1,5.16,3.17,1787,0.51,Ideal,D,VS2,Surat
36151,61.9,55.0,4.39,4.43,2.73,758,0.32,Ideal,D,VS2,Surat
36152,61.2,55.0,4.42,4.37,2.69,942,0.31,Ideal,D,VS2,Surat
36153,61.6,56.0,5.31,5.27,3.26,2066,0.56,Ideal,D,VS2,Surat
36154,61.4,57.0,5.16,5.13,3.16,1807,0.51,Ideal,D,VS2,Surat
36155,61.2,57.0,4.78,4.82,2.94,889,0.41,Ideal,D,VS2,Surat
36156,62.3,55.0,4.37,4.33,2.71,942,0.31,Ideal,D,VS2,Surat
